date,price
1997-05-15,8.5775
1997-05-16,8.6450
1997-05-19,8.6600
1997-05-20,8.4500
1997-05-21,8.4725
1997-05-22,8.4650
1997-05-23,8.3600
1997-05-27,8.3125
1997-05-28,8.4950
1997-05-29,8.6950
1997-05-30,8.8050
1997-06-02,8.7525
1997-06-03,8.6000
1997-06-04,8.3000
1997-06-05,8.3600
1997-06-06,8.3525
1997-06-09,8.1100
1997-06-10,8.1300
1997-06-11,8.3050
1997-06-12,8.4150
1997-06-13,8.5450
1997-06-16,8.3850
1997-06-17,8.5300
1997-06-18,8.3250
1997-06-19,8.3800
1997-06-20,8.2600
1997-06-23,8.3600
1997-06-24,8.3100
1997-06-25,8.0430
1997-06-26,7.7760
1997-06-27,7.5850
1997-06-30,7.2880
1997-07-01,6.8100
1997-07-02,6.7025
1997-07-03,6.8750
1997-07-07,6.9700
1997-07-08,7.2200
1997-07-09,7.4800
1997-07-10,7.4600
1997-07-11,7.5000
1997-07-14,7.7900
1997-07-15,7.7550
1997-07-16,7.4550
1997-07-17,7.3800
1997-07-18,7.3950
1997-07-21,7.3900
1997-07-22,7.3525
1997-07-23,7.3900
1997-07-24,7.5200
1997-07-25,7.5450
1997-07-28,7.3910
1997-07-29,7.3040
1997-07-30,7.0460
1997-07-31,7.0160
1997-08-01,6.8375
1997-08-04,6.7750
1997-08-05,6.6800
1997-08-06,6.7950
1997-08-07,6.6000
1997-08-08,6.7250
1997-08-11,6.4300
1997-08-12,6.4775
1997-08-13,6.6000
1997-08-14,6.5550
1997-08-15,6.5600
1997-08-18,6.5075
1997-08-19,6.5475
1997-08-20,6.4550
1997-08-21,6.5825
1997-08-22,6.6150
1997-08-25,6.6275
1997-08-26,6.5285
1997-08-27,6.5260
1997-08-28,6.3590
1997-08-29,6.3360
1997-09-02,6.3375
1997-09-03,6.4200
1997-09-04,6.4350
1997-09-05,6.4050
1997-09-08,6.3700
1997-09-09,6.4525
1997-09-10,6.3900
1997-09-11,6.4325
1997-09-12,6.3125
1997-09-15,6.3475
1997-09-16,6.4675
1997-09-17,6.4400
1997-09-18,6.3500
1997-09-19,6.3900
1997-09-22,6.3550
1997-09-23,6.3100
1997-09-24,6.3825
1997-09-25,6.3450
1997-09-26,6.3175
1997-09-29,6.2700
1997-09-30,6.2150
1997-10-01,6.2050
1997-10-02,6.2750
1997-10-03,6.3950
1997-10-06,6.4750
1997-10-07,6.6400
1997-10-08,6.6725
1997-10-09,6.7325
1997-10-10,7.0025
1997-10-13,7.1950
1997-10-14,7.0600
1997-10-15,7.0450
1997-10-16,7.0225
1997-10-17,6.9200
1997-10-20,6.9100
1997-10-21,6.9475
1997-10-22,6.9825
1997-10-23,6.9400
1997-10-24,6.9900
1997-10-27,6.9750
1997-10-28,6.9305
1997-10-29,6.9180
1997-10-30,6.8950
1997-10-31,6.9515
1997-11-03,7.2175
1997-11-04,7.1600
1997-11-05,7.2375
1997-11-06,7.2650
1997-11-07,7.3950
1997-11-10,7.2150
1997-11-11,7.3775
1997-11-12,7.3050
1997-11-13,7.3225
1997-11-14,7.2400
1997-11-17,7.2625
1997-11-18,7.2000
1997-11-19,7.1550
1997-11-20,7.0900
1997-11-21,7.0850
1997-11-24,7.1175
1997-11-25,7.1275
1997-11-26,7.2125
1997-11-28,7.1825
1997-12-01,7.1950
1997-12-02,7.0400
1997-12-03,7.0650
1997-12-04,6.9400
1997-12-05,7.0325
1997-12-08,7.1000
1997-12-09,7.0700
1997-12-10,7.1300
1997-12-11,7.0275
1997-12-12,6.9025
1997-12-15,6.8875
1997-12-16,6.8600
1997-12-17,6.8950
1997-12-18,6.7750
1997-12-19,6.8200
1997-12-22,6.8000
1997-12-23,6.7950
1997-12-24,6.8675
1997-12-26,6.8940
1997-12-29,6.8165
1997-12-30,6.8395
1997-12-31,6.7510
1998-01-02,6.6750
1998-01-05,6.7400
1998-01-06,6.6975
1998-01-07,6.7700
1998-01-08,6.6300
1998-01-09,6.6575
1998-01-12,6.6525
1998-01-13,6.7275
1998-01-14,6.6550
1998-01-15,6.6700
1998-01-16,6.6400
1998-01-20,6.7450
1998-01-21,6.6925
1998-01-22,6.7600
1998-01-23,6.7025
1998-01-26,6.7475
1998-01-27,6.7950
1998-01-28,6.8100
1998-01-29,6.7925
1998-01-30,6.7275
1998-02-02,6.7700
1998-02-03,6.8450
1998-02-04,6.8150
1998-02-05,6.8725
1998-02-06,6.8600
1998-02-09,6.8975
1998-02-10,6.9300
1998-02-11,6.8050
1998-02-12,6.8250
1998-02-13,6.7900
1998-02-17,6.6950
1998-02-18,6.7175
1998-02-19,6.7125
1998-02-20,6.6675
1998-02-23,6.6250
1998-02-24,6.5350
1998-02-25,6.5560
1998-02-26,6.5215
1998-02-27,6.5720
1998-03-02,6.5700
1998-03-03,6.5550
1998-03-04,6.5375
1998-03-05,6.5475
1998-03-06,6.6350
1998-03-09,6.6550
1998-03-10,6.6875
1998-03-11,6.7200
1998-03-12,6.6700
1998-03-13,6.5550
1998-03-16,6.5450
1998-03-17,6.5675
1998-03-18,6.5625
1998-03-19,6.5200
1998-03-20,6.4550
1998-03-23,6.5150
1998-03-24,6.5150
1998-03-25,6.5100
1998-03-26,6.5275
1998-03-27,6.4625
1998-03-30,6.4975
1998-03-31,6.4500
1998-04-01,6.4325
1998-04-02,6.4575
1998-04-03,6.3725
1998-04-06,6.3300
1998-04-07,6.2850
1998-04-08,6.3175
1998-04-09,6.3300
1998-04-13,6.2725
1998-04-14,6.3025
1998-04-15,6.3950
1998-04-16,6.4125
1998-04-17,6.4225
1998-04-20,6.4300
1998-04-21,6.5075
1998-04-22,6.4075
1998-04-23,6.4350
1998-04-24,6.4750
1998-04-27,6.4840
1998-04-28,6.4330
1998-04-29,6.4280
1998-04-30,6.3905
1998-05-01,6.4175
1998-05-04,6.4250
1998-05-05,6.4825
1998-05-06,6.5600
1998-05-07,6.5900
1998-05-08,6.5225
1998-05-11,6.4450
1998-05-12,6.4400
1998-05-13,6.4800
1998-05-14,6.4550
1998-05-15,6.4125
1998-05-18,6.4400
1998-05-19,6.3200
1998-05-20,6.3450
1998-05-21,6.3025
1998-05-22,6.3525
1998-05-26,6.2350
1998-05-27,6.1725
1998-05-28,6.1875
1998-05-29,6.1850
1998-06-01,6.1925
1998-06-02,6.2150
1998-06-03,6.1900
1998-06-04,6.1875
1998-06-05,6.1625
1998-06-08,6.1125
1998-06-09,6.0900
1998-06-10,6.1350
1998-06-11,6.0875
1998-06-12,6.1375
1998-06-15,6.0875
1998-06-16,6.1700
1998-06-17,6.2550
1998-06-18,6.3100
1998-06-19,6.5200
1998-06-22,6.4825
1998-06-23,6.6400
1998-06-24,6.7050
1998-06-25,6.5800
1998-06-26,6.4880
1998-06-29,6.1635
1998-06-30,6.3360
1998-07-01,6.2925
1998-07-02,6.2675
1998-07-06,6.2575
1998-07-07,6.4175
1998-07-08,6.4700
1998-07-09,6.4150
1998-07-10,6.3425
1998-07-13,6.3775
1998-07-14,6.3150
1998-07-15,6.2050
1998-07-16,6.2975
1998-07-17,6.4225
1998-07-20,6.2575
1998-07-21,6.1875
1998-07-22,6.1075
1998-07-23,6.0675
1998-07-24,5.9950
1998-07-27,5.9775
1998-07-28,5.9100
1998-07-29,5.8475
1998-07-30,5.8365
1998-07-31,5.6820
1998-08-03,5.5575
1998-08-04,5.5150
1998-08-05,5.4325
1998-08-06,5.3900
1998-08-07,5.3275
1998-08-10,5.3850
1998-08-11,5.4300
1998-08-12,5.3550
1998-08-13,5.3075
1998-08-14,5.3425
1998-08-17,5.3925
1998-08-18,5.4175
1998-08-19,5.4725
1998-08-20,5.4025
1998-08-21,5.3075
1998-08-24,5.3175
1998-08-25,5.3700
1998-08-26,5.2970
1998-08-27,5.2430
1998-08-28,5.1500
1998-08-31,5.1215
1998-09-01,5.1800
1998-09-02,5.2100
1998-09-03,5.2100
1998-09-04,5.1850
1998-09-08,5.2225
1998-09-09,5.1700
1998-09-10,5.2250
1998-09-11,5.2900
1998-09-14,5.3125
1998-09-15,5.3425
1998-09-16,5.2600
1998-09-17,5.2325
1998-09-18,5.2275
1998-09-21,5.2400
1998-09-22,5.2975
1998-09-23,5.2625
1998-09-24,5.3100
1998-09-25,5.2800
1998-09-28,5.3225
1998-09-29,5.2725
1998-09-30,5.2075
1998-10-01,5.1525
1998-10-02,5.1575
1998-10-05,5.2100
1998-10-06,5.2275
1998-10-07,5.3350
1998-10-08,5.4050
1998-10-09,5.6400
1998-10-12,5.5700
1998-10-13,5.6350
1998-10-14,5.5625
1998-10-15,5.5600
1998-10-16,5.5750
1998-10-19,5.5150
1998-10-20,5.5100
1998-10-21,5.5050
1998-10-22,5.5550
1998-10-23,5.4850
1998-10-26,5.4850
1998-10-27,5.5020
1998-10-28,5.5710
1998-10-29,5.5880
1998-10-30,5.6630
1998-11-02,5.6200
1998-11-03,5.6000
1998-11-04,5.6275
1998-11-05,5.6750
1998-11-06,5.7125
1998-11-09,5.7350
1998-11-10,5.8050
1998-11-11,5.8650
1998-11-12,5.8800
1998-11-13,5.7775
1998-11-16,5.7750
1998-11-17,5.8200
1998-11-18,5.8450
1998-11-19,5.8200
1998-11-20,5.8050
1998-11-23,5.6850
1998-11-24,5.7025
1998-11-25,5.7125
1998-11-27,5.8225
1998-11-30,5.9350
1998-12-01,5.8200
1998-12-02,5.8775
1998-12-03,5.8100
1998-12-04,5.8125
1998-12-07,5.7650
1998-12-08,5.7100
1998-12-09,5.6550
1998-12-10,5.6175
1998-12-11,5.5825
1998-12-14,5.5225
1998-12-15,5.5300
1998-12-16,5.5275
1998-12-17,5.4800
1998-12-18,5.4725
1998-12-21,5.4925
1998-12-22,5.4525
1998-12-23,5.4350
1998-12-24,5.4800
1998-12-28,5.4375
1998-12-29,5.4525
1998-12-30,5.4050
1998-12-31,5.4055
1999-01-04,5.4600
1999-01-05,5.5125
1999-01-06,5.5450
1999-01-07,5.4850
1999-01-08,5.5500
1999-01-11,5.4675
1999-01-12,5.3850
1999-01-13,5.3375
1999-01-14,5.3375
1999-01-15,5.3225
1999-01-19,5.2500
1999-01-20,5.2800
1999-01-21,5.3050
1999-01-22,5.2575
1999-01-25,5.1750
1999-01-26,5.1400
1999-01-27,5.1300
1999-01-28,5.1025
1999-01-29,5.0675
1999-02-01,5.0850
1999-02-02,5.1325
1999-02-03,5.0750
1999-02-04,5.0875
1999-02-05,5.1375
1999-02-08,5.0800
1999-02-09,4.9900
1999-02-10,4.9925
1999-02-11,4.9525
1999-02-12,4.9225
1999-02-16,4.8775
1999-02-17,4.8625
1999-02-18,4.8200
1999-02-19,4.7825
1999-02-22,4.7400
1999-02-23,4.7485
1999-02-24,4.5990
1999-02-25,4.5870
1999-02-26,4.5635
1999-03-01,4.6300
1999-03-02,4.7150
1999-03-03,4.6775
1999-03-04,4.6800
1999-03-05,4.6450
1999-03-08,4.7100
1999-03-09,4.7250
1999-03-10,4.7675
1999-03-11,4.7800
1999-03-12,4.7450
1999-03-15,4.7100
1999-03-16,4.8275
1999-03-17,4.8125
1999-03-18,4.8200
1999-03-19,4.8925
1999-03-22,4.9925
1999-03-23,4.9325
1999-03-24,4.8775
1999-03-25,4.9900
1999-03-26,4.9675
1999-03-29,4.9600
1999-03-30,5.0150
1999-03-31,4.8375
1999-04-01,4.8325
1999-04-05,4.8200
1999-04-06,4.7775
1999-04-07,4.8000
1999-04-08,4.7725
1999-04-09,4.8050
1999-04-12,4.7975
1999-04-13,4.8525
1999-04-14,4.8925
1999-04-15,4.8950
1999-04-16,4.8675
1999-04-19,4.8800
1999-04-20,4.9550
1999-04-21,4.9375
1999-04-22,4.8300
1999-04-23,4.8525
1999-04-26,4.8100
1999-04-27,4.7995
1999-04-28,4.8360
1999-04-29,4.8010
1999-04-30,4.8450
1999-05-03,4.8925
1999-05-04,4.8825
1999-05-05,4.8475
1999-05-06,4.8350
1999-05-07,4.7750
1999-05-10,4.7900
1999-05-11,4.7750
1999-05-12,4.7525
1999-05-13,4.6975
1999-05-14,4.6925
1999-05-17,4.7075
1999-05-18,4.7550
1999-05-19,4.7150
1999-05-20,4.6800
1999-05-21,4.6175
1999-05-24,4.5500
1999-05-25,4.5975
1999-05-26,4.5550
1999-05-27,4.5725
1999-05-28,4.6175
1999-06-01,4.5800
1999-06-02,4.5875
1999-06-03,4.6550
1999-06-04,4.6450
1999-06-07,4.6825
1999-06-08,4.6900
1999-06-09,4.7150
1999-06-10,4.6900
1999-06-11,4.7025
1999-06-14,4.7150
1999-06-15,4.6325
1999-06-16,4.6450
1999-06-17,4.6300
1999-06-18,4.7475
1999-06-21,4.7150
1999-06-22,4.6775
1999-06-23,4.6575
1999-06-24,4.5275
1999-06-25,4.5065
1999-06-28,4.4645
1999-06-29,4.4610
1999-06-30,4.5010
1999-07-01,4.4400
1999-07-02,4.3250
1999-07-06,4.1500
1999-07-07,4.1575
1999-07-08,4.1000
1999-07-09,4.1200
1999-07-12,4.2125
1999-07-13,4.2300
1999-07-14,4.2325
1999-07-15,4.2850
1999-07-16,4.1775
1999-07-19,4.2375
1999-07-20,4.3150
1999-07-21,4.5125
1999-07-22,4.4925
1999-07-23,4.7200
1999-07-26,4.5375
1999-07-27,4.2965
1999-07-28,4.2500
1999-07-29,4.3035
1999-07-30,4.3170
1999-08-02,4.6100
1999-08-03,4.7325
1999-08-04,4.8750
1999-08-05,4.7350
1999-08-06,4.7700
1999-08-09,4.8175
1999-08-10,4.8650
1999-08-11,4.7850
1999-08-12,4.4850
1999-08-13,4.4750
1999-08-16,4.5650
1999-08-17,4.6550
1999-08-18,4.6300
1999-08-19,4.7225
1999-08-20,4.6750
1999-08-23,4.6550
1999-08-24,4.6175
1999-08-25,4.6925
1999-08-26,4.6255
1999-08-27,4.6835
1999-08-30,4.6890
1999-08-31,4.8210
1999-09-01,4.8875
1999-09-02,4.9550
1999-09-03,4.9825
1999-09-07,5.2050
1999-09-08,5.0825
1999-09-09,5.0725
1999-09-10,5.1575
1999-09-13,5.1025
1999-09-14,5.0175
1999-09-15,4.8900
1999-09-16,4.9300
1999-09-17,4.8750
1999-09-20,4.8700
1999-09-21,4.8500
1999-09-22,4.8525
1999-09-23,4.7800
1999-09-24,4.8000
1999-09-27,4.8475
1999-09-28,4.9025
1999-09-29,4.9175
1999-09-30,4.9125
1999-10-01,4.8100
1999-10-04,4.8325
1999-10-05,4.8375
1999-10-06,4.8925
1999-10-07,4.8925
1999-10-08,4.9150
1999-10-11,4.9325
1999-10-12,4.9950
1999-10-13,4.9975
1999-10-14,4.9675
1999-10-15,4.9200
1999-10-18,4.9500
1999-10-19,4.9475
1999-10-20,4.8800
1999-10-21,4.7975
1999-10-22,4.7275
1999-10-25,4.7875
1999-10-26,4.7040
1999-10-27,4.7435
1999-10-28,4.7310
1999-10-29,4.8030
1999-11-01,4.7750
1999-11-02,4.8250
1999-11-03,4.8225
1999-11-04,4.8575
1999-11-05,4.8250
1999-11-08,4.8300
1999-11-09,4.7900
1999-11-10,4.6600
1999-11-11,4.6750
1999-11-12,4.6275
1999-11-15,4.6925
1999-11-16,4.7050
1999-11-17,4.6625
1999-11-18,4.5975
1999-11-19,4.6475
1999-11-22,4.6800
1999-11-23,4.6875
1999-11-24,4.6525
1999-11-26,4.6325
1999-11-29,4.6750
1999-11-30,4.7625
1999-12-01,4.7600
1999-12-02,4.7275
1999-12-03,4.7250
1999-12-06,4.7650
1999-12-07,4.8025
1999-12-08,4.7200
1999-12-09,4.5950
1999-12-10,4.6100
1999-12-13,4.5100
1999-12-14,4.5300
1999-12-15,4.5275
1999-12-16,4.5125
1999-12-17,4.5225
1999-12-20,4.5850
1999-12-21,4.5675
1999-12-22,4.6600
1999-12-23,4.6700
1999-12-27,4.6020
1999-12-28,4.6165
1999-12-29,4.5975
1999-12-30,4.6815
2000-01-03,4.6450
2000-01-04,4.7150
2000-01-05,4.7700
2000-01-06,4.7550
2000-01-07,4.7875
2000-01-10,4.7350
2000-01-11,4.7450
2000-01-12,4.8025
2000-01-13,4.8900
2000-01-14,4.9625
2000-01-18,5.0225
2000-01-19,5.0100
2000-01-20,5.0550
2000-01-21,5.0525
2000-01-24,5.1200
2000-01-25,5.1700
2000-01-26,5.1325
2000-01-27,5.2700
2000-01-28,5.2350
2000-01-31,5.0800
2000-02-01,5.1000
2000-02-02,5.0750
2000-02-03,5.0100
2000-02-04,5.0550
2000-02-07,5.0650
2000-02-08,5.0025
2000-02-09,5.0375
2000-02-10,5.1300
2000-02-11,5.0525
2000-02-14,5.0500
2000-02-15,5.0875
2000-02-16,5.0750
2000-02-17,5.0800
2000-02-18,5.1450
2000-02-22,5.1300
2000-02-23,4.9975
2000-02-24,5.0635
2000-02-25,5.0040
2000-02-28,5.0285
2000-02-29,5.0905
2000-03-01,5.0625
2000-03-02,5.1050
2000-03-03,5.1300
2000-03-06,5.1725
2000-03-07,5.1150
2000-03-08,5.1550
2000-03-09,5.1650
2000-03-10,5.0975
2000-03-13,5.2300
2000-03-14,5.3000
2000-03-15,5.2500
2000-03-16,5.2550
2000-03-17,5.3750
2000-03-20,5.2575
2000-03-21,5.2675
2000-03-22,5.3100
2000-03-23,5.2200
2000-03-24,5.3075
2000-03-27,5.3150
2000-03-28,5.2650
2000-03-29,5.2900
2000-03-30,5.3750
2000-03-31,5.4550
2000-04-03,5.4650
2000-04-04,5.3850
2000-04-05,5.4300
2000-04-06,5.3100
2000-04-07,5.3875
2000-04-10,5.3200
2000-04-11,5.2800
2000-04-12,5.3750
2000-04-13,5.3825
2000-04-14,5.3250
2000-04-17,5.3150
2000-04-18,5.3400
2000-04-19,5.3750
2000-04-20,5.3625
2000-04-24,5.4400
2000-04-25,5.4570
2000-04-26,5.4545
2000-04-27,5.4000
2000-04-28,5.3670
2000-05-01,5.6775
2000-05-02,5.6550
2000-05-03,5.7200
2000-05-04,5.7225
2000-05-05,5.6600
2000-05-08,5.5900
2000-05-09,5.5600
2000-05-10,5.7000
2000-05-11,5.6850
2000-05-12,5.6575
2000-05-15,5.4975
2000-05-16,5.4375
2000-05-17,5.4125
2000-05-18,5.4775
2000-05-19,5.5450
2000-05-22,5.5300
2000-05-23,5.4875
2000-05-24,5.4225
2000-05-25,5.2725
2000-05-26,5.3425
2000-05-30,5.1700
2000-05-31,5.1750
2000-06-01,5.2250
2000-06-02,5.3375
2000-06-05,5.2925
2000-06-06,5.3050
2000-06-07,5.2250
2000-06-08,5.2150
2000-06-09,5.2075
2000-06-12,5.1050
2000-06-13,5.1050
2000-06-14,5.1075
2000-06-15,5.1000
2000-06-16,5.0475
2000-06-19,5.0500
2000-06-20,5.0100
2000-06-21,5.0650
2000-06-22,5.0175
2000-06-23,4.9800
2000-06-26,4.9950
2000-06-27,4.9650
2000-06-28,4.8890
2000-06-29,4.9195
2000-06-30,4.8170
2000-07-03,4.7250
2000-07-05,4.7475
2000-07-06,4.6925
2000-07-07,4.7325
2000-07-10,4.7350
2000-07-11,4.6950
2000-07-12,4.7225
2000-07-13,4.6650
2000-07-14,4.6200
2000-07-17,4.5750
2000-07-18,4.5550
2000-07-19,4.5250
2000-07-20,4.5600
2000-07-21,4.6025
2000-07-24,4.5700
2000-07-25,4.5275
2000-07-26,4.5055
2000-07-27,4.5280
2000-07-28,4.4785
2000-07-31,4.4480
2000-08-01,4.4150
2000-08-02,4.4700
2000-08-03,4.4225
2000-08-04,4.4075
2000-08-07,4.3725
2000-08-08,4.4425
2000-08-09,4.4300
2000-08-10,4.4750
2000-08-11,4.5250
2000-08-14,4.5600
2000-08-15,4.5750
2000-08-16,4.6500
2000-08-17,4.6000
2000-08-18,4.5825
2000-08-21,4.6200
2000-08-22,4.5850
2000-08-23,4.5950
2000-08-24,4.6175
2000-08-25,4.6175
2000-08-28,4.7225
2000-08-29,4.8865
2000-08-30,4.8805
2000-08-31,5.0295
2000-09-01,5.0350
2000-09-05,5.1275
2000-09-06,4.9525
2000-09-07,4.9000
2000-09-08,5.0500
2000-09-11,5.0600
2000-09-12,5.0550
2000-09-13,4.9950
2000-09-14,4.9175
2000-09-15,4.8325
2000-09-18,4.8850
2000-09-19,4.8375
2000-09-20,4.8750
2000-09-21,4.9175
2000-09-22,4.9600
2000-09-25,4.9350
2000-09-26,4.9375
2000-09-27,4.9575
2000-09-28,4.9825
2000-09-29,4.9050
2000-10-02,4.8950
2000-10-03,4.8900
2000-10-04,4.8625
2000-10-05,4.8500
2000-10-06,4.8500
2000-10-09,4.8300
2000-10-10,4.8575
2000-10-11,4.7800
2000-10-12,4.7425
2000-10-13,4.6600
2000-10-16,4.6500
2000-10-17,4.6825
2000-10-18,4.6775
2000-10-19,4.7150
2000-10-20,4.6875
2000-10-23,4.6300
2000-10-24,4.6775
2000-10-25,4.6700
2000-10-26,4.6310
2000-10-27,4.6050
2000-10-30,4.6245
2000-10-31,4.6815
2000-11-01,4.7350
2000-11-02,4.8325
2000-11-03,4.8425
2000-11-06,4.8475
2000-11-07,4.8575
2000-11-08,4.8400
2000-11-09,4.7675
2000-11-10,4.7250
2000-11-13,4.7625
2000-11-14,4.7775
2000-11-15,4.8150
2000-11-16,4.7750
2000-11-17,4.8775
2000-11-20,4.9075
2000-11-21,4.8900
2000-11-22,4.9100
2000-11-24,5.0075
2000-11-27,4.9725
2000-11-28,5.0075
2000-11-29,4.9975
2000-11-30,5.0600
2000-12-01,5.0800
2000-12-04,5.0450
2000-12-05,5.0075
2000-12-06,5.0700
2000-12-07,5.0300
2000-12-08,5.1150
2000-12-11,5.1100
2000-12-12,5.0725
2000-12-13,5.0650
2000-12-14,5.0425
2000-12-15,5.0725
2000-12-18,5.0975
2000-12-19,5.1175
2000-12-20,5.0800
2000-12-21,5.1000
2000-12-22,5.1025
2000-12-26,5.0660
2000-12-27,5.0260
2000-12-28,5.0395
2000-12-29,5.0770
2001-01-02,5.0450
2001-01-03,5.0675
2001-01-04,5.0050
2001-01-05,4.9725
2001-01-08,4.9900
2001-01-09,5.0275
2001-01-10,4.9725
2001-01-11,4.8450
2001-01-12,4.8250
2001-01-16,4.7750
2001-01-17,4.7275
2001-01-18,4.7350
2001-01-19,4.7075
2001-01-22,4.7675
2001-01-23,4.6825
2001-01-24,4.6975
2001-01-25,4.6600
2001-01-26,4.6025
2001-01-29,4.5975
2001-01-30,4.6100
2001-01-31,4.5950
2001-02-01,4.6250
2001-02-02,4.6850
2001-02-05,4.6225
2001-02-06,4.6425
2001-02-07,4.6350
2001-02-08,4.5225
2001-02-09,4.5625
2001-02-12,4.5325
2001-02-13,4.5000
2001-02-14,4.5200
2001-02-15,4.5025
2001-02-16,4.5400
2001-02-20,4.5400
2001-02-21,4.5750
2001-02-22,4.5500
2001-02-23,4.4800
2001-02-26,4.4845
2001-02-27,4.5110
2001-02-28,4.5530
2001-03-01,4.6000
2001-03-02,4.5800
2001-03-05,4.6000
2001-03-06,4.6700
2001-03-07,4.6300
2001-03-08,4.6100
2001-03-09,4.6200
2001-03-12,4.6100
2001-03-13,4.5675
2001-03-14,4.4400
2001-03-15,4.4550
2001-03-16,4.4300
2001-03-19,4.4350
2001-03-20,4.4675
2001-03-21,4.4325
2001-03-22,4.3425
2001-03-23,4.3650
2001-03-26,4.4200
2001-03-27,4.4525
2001-03-28,4.4175
2001-03-29,4.3650
2001-03-30,4.2850
2001-04-02,4.3275
2001-04-03,4.3025
2001-04-04,4.3725
2001-04-05,4.3750
2001-04-06,4.3600
2001-04-09,4.4125
2001-04-10,4.3275
2001-04-11,4.3725
2001-04-12,4.3525
2001-04-16,4.3275
2001-04-17,4.2950
2001-04-18,4.3400
2001-04-19,4.2925
2001-04-20,4.2925
2001-04-23,4.2325
2001-04-24,4.2600
2001-04-25,4.2210
2001-04-26,4.2985
2001-04-27,4.2575
2001-04-30,4.3725
2001-05-01,4.3725
2001-05-02,4.4025
2001-05-03,4.3775
2001-05-04,4.4225
2001-05-07,4.3775
2001-05-08,4.4050
2001-05-09,4.3950
2001-05-10,4.3500
2001-05-11,4.3575
2001-05-14,4.4325
2001-05-15,4.4400
2001-05-16,4.4750
2001-05-17,4.5100
2001-05-18,4.4950
2001-05-21,4.4325
2001-05-22,4.4375
2001-05-23,4.4550
2001-05-24,4.4975
2001-05-25,4.4725
2001-05-29,4.3925
2001-05-30,4.3750
2001-05-31,4.5100
2001-06-01,4.5500
2001-06-04,4.5300
2001-06-05,4.5325
2001-06-06,4.6150
2001-06-07,4.6150
2001-06-08,4.6650
2001-06-11,4.7150
2001-06-12,4.7375
2001-06-13,4.7400
2001-06-14,4.7075
2001-06-15,4.5850
2001-06-18,4.6400
2001-06-19,4.6975
2001-06-20,4.6600
2001-06-21,4.6025
2001-06-22,4.5450
2001-06-25,4.5075
2001-06-26,4.5555
2001-06-27,4.5910
2001-06-28,4.5845
2001-06-29,4.7590
2001-07-02,4.8275
2001-07-03,4.8350
2001-07-05,4.8800
2001-07-06,4.8825
2001-07-09,4.9675
2001-07-10,5.0300
2001-07-11,5.1050
2001-07-12,5.2700
2001-07-13,5.2650
2001-07-16,5.1100
2001-07-17,5.2800
2001-07-18,5.1375
2001-07-19,5.1300
2001-07-20,4.9600
2001-07-23,5.0375
2001-07-24,5.0375
2001-07-25,5.1075
2001-07-26,5.0970
2001-07-27,5.1510
2001-07-30,5.0400
2001-07-31,5.1235
2001-08-01,5.0750
2001-08-02,4.9450
2001-08-03,4.9225
2001-08-06,4.9900
2001-08-07,5.0675
2001-08-08,5.1050
2001-08-09,5.1025
2001-08-10,5.1600
2001-08-13,5.2225
2001-08-14,5.1075
2001-08-15,5.1750
2001-08-16,5.0275
2001-08-17,5.0425
2001-08-20,4.8975
2001-08-21,4.9175
2001-08-22,4.8750
2001-08-23,4.8175
2001-08-24,4.7825
2001-08-27,4.7925
2001-08-28,4.7640
2001-08-29,4.8260
2001-08-30,4.7800
2001-08-31,4.8470
2001-09-04,4.8425
2001-09-05,4.7825
2001-09-06,4.7025
2001-09-07,4.6975
2001-09-10,4.7000
2001-09-13,4.8200
2001-09-14,4.7400
2001-09-17,4.8000
2001-09-18,4.7500
2001-09-19,4.6950
2001-09-20,4.7350
2001-09-21,4.6975
2001-09-24,4.6800
2001-09-25,4.6350
2001-09-26,4.6500
2001-09-27,4.6175
2001-09-28,4.5125
2001-10-01,4.5200
2001-10-02,4.5300
2001-10-03,4.5200
2001-10-04,4.5100
2001-10-05,4.5225
2001-10-08,4.5400
2001-10-09,4.5150
2001-10-10,4.4825
2001-10-11,4.4775
2001-10-12,4.3550
2001-10-15,4.2925
2001-10-16,4.3050
2001-10-17,4.3400
2001-10-18,4.3100
2001-10-19,4.2475
2001-10-22,4.2075
2001-10-23,4.2075
2001-10-24,4.2450
2001-10-25,4.2825
2001-10-26,4.2805
2001-10-29,4.2960
2001-10-30,4.3685
2001-10-31,4.3510
2001-11-01,4.4150
2001-11-02,4.3900
2001-11-05,4.4125
2001-11-06,4.3600
2001-11-07,4.4125
2001-11-08,4.3775
2001-11-09,4.4450
2001-11-12,4.4725
2001-11-13,4.4525
2001-11-14,4.4725
2001-11-15,4.4675
2001-11-16,4.5250
2001-11-19,4.5225
2001-11-20,4.4850
2001-11-21,4.5000
2001-11-23,4.5125
2001-11-26,4.4125
2001-11-27,4.4400
2001-11-28,4.3550
2001-11-29,4.3650
2001-11-30,4.4450
2001-12-03,4.4725
2001-12-04,4.4475
2001-12-05,4.4250
2001-12-06,4.4150
2001-12-07,4.4525
2001-12-10,4.4300
2001-12-11,4.3750
2001-12-12,4.3250
2001-12-13,4.3375
2001-12-14,4.3625
2001-12-17,4.3675
2001-12-18,4.3200
2001-12-19,4.3500
2001-12-20,4.3550
2001-12-21,4.3550
2001-12-26,4.2825
2001-12-27,4.2780
2001-12-28,4.2515
2001-12-31,4.2200
2002-01-02,4.1825
2002-01-03,4.2400
